keyword,batch,timestamp,raw_index,vs_anchor
custom furniture,0,1629590400,12,0.81261
custom furniture,0,1630195200,10,0.67718
custom furniture,0,1630800000,11,0.7449
custom furniture,0,1631404800,10,0.67718
custom furniture,0,1632009600,11,0.7449
custom furniture,0,1632614400,12,0.81261
custom furniture,0,1633219200,11,0.7449
custom furniture,0,1633824000,12,0.81261
custom furniture,0,1634428800,12,0.81261
custom furniture,0,1635033600,11,0.7449
custom furniture,0,1635638400,12,0.81261
custom furniture,0,1636243200,13,0.88033
custom furniture,0,1636848000,13,0.88033
custom furniture,0,1637452800,13,0.88033
custom furniture,0,1638057600,10,0.67718
custom furniture,0,1638662400,10,0.67718
custom furniture,0,1639267200,11,0.7449
custom furniture,0,1639872000,9,0.60946
custom furniture,0,1640476800,11,0.7449
custom furniture,0,1641081600,13,0.88033
custom furniture,0,1641686400,13,0.88033
custom furniture,0,1642291200,11,0.7449
custom furniture,0,1642896000,13,0.88033
custom furniture,0,1643500800,13,0.88033
custom furniture,0,1644105600,13,0.88033
custom furniture,0,1644710400,12,0.81261
custom furniture,0,1645315200,14,0.94805
custom furniture,0,1645920000,11,0.7449
custom furniture,0,1646524800,11,0.7449
custom furniture,0,1647129600,12,0.81261
custom furniture,0,1647734400,13,0.88033
custom furniture,0,1648339200,12,0.81261
custom furniture,0,1648944000,12,0.81261
custom furniture,0,1649548800,12,0.81261
custom furniture,0,1650153600,11,0.7449
custom furniture,0,1650758400,11,0.7449
custom furniture,0,1651363200,9,0.60946
custom furniture,0,1651968000,11,0.7449
custom furniture,0,1652572800,11,0.7449
custom furniture,0,1653177600,11,0.7449
custom furniture,0,1653782400,12,0.81261
custom furniture,0,1654387200,10,0.67718
custom furniture,0,1654992000,11,0.7449
custom furniture,0,1655596800,10,0.67718
custom furniture,0,1656201600,10,0.67718
custom furniture,0,1656806400,11,0.7449
custom furniture,0,1657411200,11,0.7449
custom furniture,0,1658016000,11,0.7449
custom furniture,0,1658620800,11,0.7449
custom furniture,0,1659225600,11,0.7449
custom furniture,0,1659830400,11,0.7449
custom furniture,0,1660435200,11,0.7449
custom furniture,0,1661040000,11,0.7449
custom furniture,0,1661644800,11,0.7449
custom furniture,0,1662249600,11,0.7449
custom furniture,0,1662854400,10,0.67718
custom furniture,0,1663459200,9,0.60946
custom furniture,0,1664064000,10,0.67718
custom furniture,0,1664668800,9,0.60946
custom furniture,0,1665273600,10,0.67718
custom furniture,0,1665878400,10,0.67718
custom furniture,0,1666483200,10,0.67718
custom furniture,0,1667088000,10,0.67718
custom furniture,0,1667692800,10,0.67718
custom furniture,0,1668297600,10,0.67718
custom furniture,0,1668902400,9,0.60946
custom furniture,0,1669507200,10,0.67718
custom furniture,0,1670112000,9,0.60946
custom furniture,0,1670716800,9,0.60946
custom furniture,0,1671321600,8,0.54174
custom furniture,0,1671926400,10,0.67718
custom furniture,0,1672531200,10,0.67718
custom furniture,0,1673136000,10,0.67718
custom furniture,0,1673740800,11,0.7449
custom furniture,0,1674345600,11,0.7449
custom furniture,0,1674950400,10,0.67718
custom furniture,0,1675555200,9,0.60946
custom furniture,0,1676160000,9,0.60946
custom furniture,0,1676764800,11,0.7449
custom furniture,0,1677369600,10,0.67718
custom furniture,0,1677974400,10,0.67718
custom furniture,0,1678579200,9,0.60946
custom furniture,0,1679184000,10,0.67718
custom furniture,0,1679788800,10,0.67718
custom furniture,0,1680393600,9,0.60946
custom furniture,0,1680998400,9,0.60946
custom furniture,0,1681603200,10,0.67718
custom furniture,0,1682208000,11,0.7449
custom furniture,0,1682812800,9,0.60946
custom furniture,0,1683417600,9,0.60946
custom furniture,0,1684022400,9,0.60946
custom furniture,0,1684627200,10,0.67718
custom furniture,0,1685232000,10,0.67718
custom furniture,0,1685836800,9,0.60946
custom furniture,0,1686441600,9,0.60946
custom furniture,0,1687046400,9,0.60946
custom furniture,0,1687651200,10,0.67718
custom furniture,0,1688256000,11,0.7449
custom furniture,0,1688860800,10,0.67718
custom furniture,0,1689465600,10,0.67718
custom furniture,0,1690070400,9,0.60946
custom furniture,0,1690675200,10,0.67718
custom furniture,0,1691280000,9,0.60946
custom furniture,0,1691884800,10,0.67718
custom furniture,0,1692489600,9,0.60946
custom furniture,0,1693094400,9,0.60946
custom furniture,0,1693699200,10,0.67718
custom furniture,0,1694304000,9,0.60946
custom furniture,0,1694908800,9,0.60946
custom furniture,0,1695513600,9,0.60946
custom furniture,0,1696118400,8,0.54174
custom furniture,0,1696723200,9,0.60946
custom furniture,0,1697328000,9,0.60946
custom furniture,0,1697932800,9,0.60946
custom furniture,0,1698537600,8,0.54174
custom furniture,0,1699142400,10,0.67718
custom furniture,0,1699747200,9,0.60946
custom furniture,0,1700352000,10,0.67718
custom furniture,0,1700956800,8,0.54174
custom furniture,0,1701561600,7,0.47402
custom furniture,0,1702166400,8,0.54174
custom furniture,0,1702771200,8,0.54174
custom furniture,0,1703376000,9,0.60946
custom furniture,0,1703980800,11,0.7449
custom furniture,0,1704585600,9,0.60946
custom furniture,0,1705190400,9,0.60946
custom furniture,0,1705795200,16,1.08348
custom furniture,0,1706400000,10,0.67718
custom furniture,0,1707004800,10,0.67718
custom furniture,0,1707609600,9,0.60946
custom furniture,0,1708214400,10,0.67718
custom furniture,0,1708819200,10,0.67718
custom furniture,0,1709424000,10,0.67718
custom furniture,0,1710028800,10,0.67718
custom furniture,0,1710633600,10,0.67718
custom furniture,0,1711238400,9,0.60946
custom furniture,0,1711843200,9,0.60946
custom furniture,0,1712448000,9,0.60946
custom furniture,0,1713052800,10,0.67718
custom furniture,0,1713657600,9,0.60946
custom furniture,0,1714262400,10,0.67718
custom furniture,0,1714867200,9,0.60946
custom furniture,0,1715472000,10,0.67718
custom furniture,0,1716076800,10,0.67718
custom furniture,0,1716681600,10,0.67718
custom furniture,0,1717286400,8,0.54174
custom furniture,0,1717891200,10,0.67718
custom furniture,0,1718496000,10,0.67718
custom furniture,0,1719100800,8,0.54174
custom furniture,0,1719705600,11,0.7449
custom furniture,0,1720310400,10,0.67718
custom furniture,0,1720915200,9,0.60946
custom furniture,0,1721520000,9,0.60946
custom furniture,0,1722124800,9,0.60946
custom furniture,0,1722729600,9,0.60946
custom furniture,0,1723334400,11,0.7449
custom furniture,0,1723939200,9,0.60946
custom furniture,0,1724544000,10,0.67718
custom furniture,0,1725148800,9,0.60946
custom furniture,0,1725753600,10,0.67718
custom furniture,0,1726358400,9,0.60946
custom furniture,0,1726963200,9,0.60946
custom furniture,0,1727568000,9,0.60946
custom furniture,0,1728172800,8,0.54174
custom furniture,0,1728777600,9,0.60946
custom furniture,0,1729382400,9,0.60946
custom furniture,0,1729987200,8,0.54174
custom furniture,0,1730592000,8,0.54174
custom furniture,0,1731196800,10,0.67718
custom furniture,0,1731801600,12,0.81261
custom furniture,0,1732406400,10,0.67718
custom furniture,0,1733011200,13,0.88033
custom furniture,0,1733616000,11,0.7449
custom furniture,0,1734220800,8,0.54174
custom furniture,0,1734825600,8,0.54174
custom furniture,0,1735430400,10,0.67718
custom furniture,0,1736035200,9,0.60946
custom furniture,0,1736640000,11,0.7449
custom furniture,0,1737244800,11,0.7449
custom furniture,0,1737849600,11,0.7449
custom furniture,0,1738454400,10,0.67718
custom furniture,0,1739059200,10,0.67718
custom furniture,0,1739664000,11,0.7449
custom furniture,0,1740268800,10,0.67718
custom furniture,0,1740873600,11,0.7449
custom furniture,0,1741478400,10,0.67718
custom furniture,0,1742083200,10,0.67718
custom furniture,0,1742688000,11,0.7449
custom furniture,0,1743292800,11,0.7449
custom furniture,0,1743897600,11,0.7449
custom furniture,0,1744502400,10,0.67718
custom furniture,0,1745107200,10,0.67718
custom furniture,0,1745712000,11,0.7449
custom furniture,0,1746316800,13,0.88033
custom furniture,0,1746921600,12,0.81261
custom furniture,0,1747526400,10,0.67718
custom furniture,0,1748131200,10,0.67718
custom furniture,0,1748736000,11,0.7449
custom furniture,0,1749340800,13,0.88033
custom furniture,0,1749945600,12,0.81261
custom furniture,0,1750550400,13,0.88033
custom furniture,0,1751155200,14,0.94805
custom furniture,0,1751760000,15,1.01577
custom furniture,0,1752364800,15,1.01577
custom furniture,0,1752969600,13,0.88033
custom furniture,0,1753574400,17,1.1512
custom furniture,0,1754179200,15,1.01577
custom furniture,0,1754784000,14,0.94805
custom furniture,0,1755388800,13,0.88033
custom furniture,0,1755993600,13,0.88033
custom furniture,0,1756598400,14,0.94805
custom furniture,0,1757203200,12,0.81261
custom furniture,0,1757808000,14,0.94805
custom furniture,0,1758412800,14,0.94805
custom furniture,0,1759017600,13,0.88033
custom furniture,0,1759622400,12,0.81261
custom furniture,0,1760227200,12,0.81261
custom furniture,0,1760832000,12,0.81261
custom furniture,0,1761436800,14,0.94805
custom furniture,0,1762041600,15,1.01577
custom furniture,0,1762646400,15,1.01577
custom furniture,0,1763251200,16,1.08348
custom furniture,0,1763856000,16,1.08348
custom furniture,0,1764460800,15,1.01577
custom furniture,0,1765065600,15,1.01577
custom furniture,0,1765670400,14,0.94805
custom furniture,0,1766275200,17,1.1512
custom furniture,0,1766880000,16,1.08348
custom furniture,0,1767484800,14,0.94805
custom furniture,0,1768089600,16,1.08348
custom furniture,0,1768694400,19,1.28664
custom furniture,0,1769299200,17,1.1512
custom furniture,0,1769904000,18,1.21892
custom furniture,0,1770508800,26,1.76066
custom furniture,0,1771113600,27,1.82838
custom furniture,0,1771718400,23,1.55751
custom furniture,0,1772323200,20,1.35436
custom furniture,0,1772928000,19,1.28664
custom furniture,0,1773532800,22,1.48979
custom furniture,0,1774137600,32,2.16697
custom furniture,0,1774742400,74,5.01111
custom furniture,0,1775347200,97,6.56862
custom furniture,0,1775952000,100,6.77178
custom furniture,0,1776556800,93,6.29775
custom furniture,0,1777161600,58,3.92763
custom furniture,0,1777766400,61,4.13078
custom furniture,0,1778371200,85,5.75601
custom furniture,0,1778976000,91,6.16232
custom furniture,0,1779580800,59,3.99535
custom furniture,0,1780185600,63,4.26622
custom furniture,0,1780790400,76,5.14655
custom furniture,0,1781395200,87,5.89144
custom furniture,0,1782000000,60,4.06307
custom furniture,0,1782604800,33,2.23469
custom furniture,0,1783209600,34,2.3024
custom furniture,0,1783814400,18,1.21892
custom furniture,0,1784419200,17,1.1512
custom furniture,0,1785024000,17,1.1512
custom furniture,0,1785628800,16,1.08348
custom furniture,0,1786233600,16,1.08348
custom furniture,0,1786838400,13,0.88033
custom furniture,0,1787443200,11,0.7449
custom closet,0,1629590400,8,0.54174
custom closet,0,1630195200,8,0.54174
custom closet,0,1630800000,8,0.54174
custom closet,0,1631404800,8,0.54174
custom closet,0,1632009600,8,0.54174
custom closet,0,1632614400,8,0.54174
custom closet,0,1633219200,9,0.60946
custom closet,0,1633824000,7,0.47402
custom closet,0,1634428800,7,0.47402
custom closet,0,1635033600,7,0.47402
custom closet,0,1635638400,8,0.54174
custom closet,0,1636243200,7,0.47402
custom closet,0,1636848000,7,0.47402
custom closet,0,1637452800,7,0.47402
custom closet,0,1638057600,7,0.47402
custom closet,0,1638662400,6,0.40631
custom closet,0,1639267200,6,0.40631
custom closet,0,1639872000,8,0.54174
custom closet,0,1640476800,10,0.67718
custom closet,0,1641081600,8,0.54174
custom closet,0,1641686400,9,0.60946
custom closet,0,1642291200,8,0.54174
custom closet,0,1642896000,9,0.60946
custom closet,0,1643500800,7,0.47402
custom closet,0,1644105600,9,0.60946
custom closet,0,1644710400,7,0.47402
custom closet,0,1645315200,8,0.54174
custom closet,0,1645920000,8,0.54174
custom closet,0,1646524800,7,0.47402
custom closet,0,1647129600,8,0.54174
custom closet,0,1647734400,7,0.47402
custom closet,0,1648339200,7,0.47402
custom closet,0,1648944000,8,0.54174
custom closet,0,1649548800,7,0.47402
custom closet,0,1650153600,7,0.47402
custom closet,0,1650758400,7,0.47402
custom closet,0,1651363200,6,0.40631
custom closet,0,1651968000,7,0.47402
custom closet,0,1652572800,7,0.47402
custom closet,0,1653177600,6,0.40631
custom closet,0,1653782400,7,0.47402
custom closet,0,1654387200,6,0.40631
custom closet,0,1654992000,7,0.47402
custom closet,0,1655596800,7,0.47402
custom closet,0,1656201600,7,0.47402
custom closet,0,1656806400,8,0.54174
custom closet,0,1657411200,6,0.40631
custom closet,0,1658016000,6,0.40631
custom closet,0,1658620800,6,0.40631
custom closet,0,1659225600,6,0.40631
custom closet,0,1659830400,7,0.47402
custom closet,0,1660435200,7,0.47402
custom closet,0,1661040000,7,0.47402
custom closet,0,1661644800,6,0.40631
custom closet,0,1662249600,6,0.40631
custom closet,0,1662854400,7,0.47402
custom closet,0,1663459200,5,0.33859
custom closet,0,1664064000,5,0.33859
custom closet,0,1664668800,5,0.33859
custom closet,0,1665273600,6,0.40631
custom closet,0,1665878400,6,0.40631
custom closet,0,1666483200,6,0.40631
custom closet,0,1667088000,5,0.33859
custom closet,0,1667692800,5,0.33859
custom closet,0,1668297600,5,0.33859
custom closet,0,1668902400,6,0.40631
custom closet,0,1669507200,6,0.40631
custom closet,0,1670112000,5,0.33859
custom closet,0,1670716800,6,0.40631
custom closet,0,1671321600,5,0.33859
custom closet,0,1671926400,7,0.47402
custom closet,0,1672531200,6,0.40631
custom closet,0,1673136000,7,0.47402
custom closet,0,1673740800,8,0.54174
custom closet,0,1674345600,6,0.40631
custom closet,0,1674950400,6,0.40631
custom closet,0,1675555200,6,0.40631
custom closet,0,1676160000,7,0.47402
custom closet,0,1676764800,6,0.40631
custom closet,0,1677369600,6,0.40631
custom closet,0,1677974400,6,0.40631
custom closet,0,1678579200,6,0.40631
custom closet,0,1679184000,6,0.40631
custom closet,0,1679788800,6,0.40631
custom closet,0,1680393600,6,0.40631
custom closet,0,1680998400,6,0.40631
custom closet,0,1681603200,6,0.40631
custom closet,0,1682208000,6,0.40631
custom closet,0,1682812800,6,0.40631
custom closet,0,1683417600,5,0.33859
custom closet,0,1684022400,6,0.40631
custom closet,0,1684627200,6,0.40631
custom closet,0,1685232000,7,0.47402
custom closet,0,1685836800,6,0.40631
custom closet,0,1686441600,5,0.33859
custom closet,0,1687046400,6,0.40631
custom closet,0,1687651200,6,0.40631
custom closet,0,1688256000,6,0.40631
custom closet,0,1688860800,6,0.40631
custom closet,0,1689465600,7,0.47402
custom closet,0,1690070400,6,0.40631
custom closet,0,1690675200,6,0.40631
custom closet,0,1691280000,7,0.47402
custom closet,0,1691884800,6,0.40631
custom closet,0,1692489600,5,0.33859
custom closet,0,1693094400,6,0.40631
custom closet,0,1693699200,6,0.40631
custom closet,0,1694304000,6,0.40631
custom closet,0,1694908800,6,0.40631
custom closet,0,1695513600,5,0.33859
custom closet,0,1696118400,5,0.33859
custom closet,0,1696723200,5,0.33859
custom closet,0,1697328000,6,0.40631
custom closet,0,1697932800,6,0.40631
custom closet,0,1698537600,7,0.47402
custom closet,0,1699142400,6,0.40631
custom closet,0,1699747200,5,0.33859
custom closet,0,1700352000,6,0.40631
custom closet,0,1700956800,6,0.40631
custom closet,0,1701561600,6,0.40631
custom closet,0,1702166400,5,0.33859
custom closet,0,1702771200,5,0.33859
custom closet,0,1703376000,8,0.54174
custom closet,0,1703980800,8,0.54174
custom closet,0,1704585600,7,0.47402
custom closet,0,1705190400,7,0.47402
custom closet,0,1705795200,7,0.47402
custom closet,0,1706400000,7,0.47402
custom closet,0,1707004800,7,0.47402
custom closet,0,1707609600,5,0.33859
custom closet,0,1708214400,6,0.40631
custom closet,0,1708819200,6,0.40631
custom closet,0,1709424000,7,0.47402
custom closet,0,1710028800,6,0.40631
custom closet,0,1710633600,6,0.40631
custom closet,0,1711238400,6,0.40631
custom closet,0,1711843200,6,0.40631
custom closet,0,1712448000,6,0.40631
custom closet,0,1713052800,6,0.40631
custom closet,0,1713657600,6,0.40631
custom closet,0,1714262400,6,0.40631
custom closet,0,1714867200,6,0.40631
custom closet,0,1715472000,5,0.33859
custom closet,0,1716076800,5,0.33859
custom closet,0,1716681600,6,0.40631
custom closet,0,1717286400,6,0.40631
custom closet,0,1717891200,7,0.47402
custom closet,0,1718496000,6,0.40631
custom closet,0,1719100800,6,0.40631
custom closet,0,1719705600,6,0.40631
custom closet,0,1720310400,6,0.40631
custom closet,0,1720915200,6,0.40631
custom closet,0,1721520000,6,0.40631
custom closet,0,1722124800,7,0.47402
custom closet,0,1722729600,6,0.40631
custom closet,0,1723334400,5,0.33859
custom closet,0,1723939200,6,0.40631
custom closet,0,1724544000,6,0.40631
custom closet,0,1725148800,7,0.47402
custom closet,0,1725753600,6,0.40631
custom closet,0,1726358400,6,0.40631
custom closet,0,1726963200,6,0.40631
custom closet,0,1727568000,6,0.40631
custom closet,0,1728172800,6,0.40631
custom closet,0,1728777600,6,0.40631
custom closet,0,1729382400,5,0.33859
custom closet,0,1729987200,5,0.33859
custom closet,0,1730592000,5,0.33859
custom closet,0,1731196800,6,0.40631
custom closet,0,1731801600,6,0.40631
custom closet,0,1732406400,6,0.40631
custom closet,0,1733011200,6,0.40631
custom closet,0,1733616000,6,0.40631
custom closet,0,1734220800,7,0.47402
custom closet,0,1734825600,7,0.47402
custom closet,0,1735430400,9,0.60946
custom closet,0,1736035200,8,0.54174
custom closet,0,1736640000,8,0.54174
custom closet,0,1737244800,11,0.7449
custom closet,0,1737849600,10,0.67718
custom closet,0,1738454400,8,0.54174
custom closet,0,1739059200,10,0.67718
custom closet,0,1739664000,11,0.7449
custom closet,0,1740268800,10,0.67718
custom closet,0,1740873600,9,0.60946
custom closet,0,1741478400,9,0.60946
custom closet,0,1742083200,9,0.60946
custom closet,0,1742688000,10,0.67718
custom closet,0,1743292800,9,0.60946
custom closet,0,1743897600,10,0.67718
custom closet,0,1744502400,10,0.67718
custom closet,0,1745107200,10,0.67718
custom closet,0,1745712000,10,0.67718
custom closet,0,1746316800,12,0.81261
custom closet,0,1746921600,9,0.60946
custom closet,0,1747526400,9,0.60946
custom closet,0,1748131200,10,0.67718
custom closet,0,1748736000,9,0.60946
custom closet,0,1749340800,11,0.7449
custom closet,0,1749945600,11,0.7449
custom closet,0,1750550400,11,0.7449
custom closet,0,1751155200,10,0.67718
custom closet,0,1751760000,11,0.7449
custom closet,0,1752364800,12,0.81261
custom closet,0,1752969600,14,0.94805
custom closet,0,1753574400,12,0.81261
custom closet,0,1754179200,11,0.7449
custom closet,0,1754784000,13,0.88033
custom closet,0,1755388800,11,0.7449
custom closet,0,1755993600,12,0.81261
custom closet,0,1756598400,12,0.81261
custom closet,0,1757203200,11,0.7449
custom closet,0,1757808000,10,0.67718
custom closet,0,1758412800,9,0.60946
custom closet,0,1759017600,9,0.60946
custom closet,0,1759622400,9,0.60946
custom closet,0,1760227200,9,0.60946
custom closet,0,1760832000,11,0.7449
custom closet,0,1761436800,9,0.60946
custom closet,0,1762041600,13,0.88033
custom closet,0,1762646400,13,0.88033
custom closet,0,1763251200,14,0.94805
custom closet,0,1763856000,11,0.7449
custom closet,0,1764460800,11,0.7449
custom closet,0,1765065600,11,0.7449
custom closet,0,1765670400,14,0.94805
custom closet,0,1766275200,12,0.81261
custom closet,0,1766880000,17,1.1512
custom closet,0,1767484800,15,1.01577
custom closet,0,1768089600,15,1.01577
custom closet,0,1768694400,14,0.94805
custom closet,0,1769299200,15,1.01577
custom closet,0,1769904000,13,0.88033
custom closet,0,1770508800,16,1.08348
custom closet,0,1771113600,16,1.08348
custom closet,0,1771718400,15,1.01577
custom closet,0,1772323200,14,0.94805
custom closet,0,1772928000,15,1.01577
custom closet,0,1773532800,12,0.81261
custom closet,0,1774137600,14,0.94805
custom closet,0,1774742400,21,1.42207
custom closet,0,1775347200,27,1.82838
custom closet,0,1775952000,29,1.96381
custom closet,0,1776556800,23,1.55751
custom closet,0,1777161600,19,1.28664
custom closet,0,1777766400,18,1.21892
custom closet,0,1778371200,23,1.55751
custom closet,0,1778976000,27,1.82838
custom closet,0,1779580800,23,1.55751
custom closet,0,1780185600,21,1.42207
custom closet,0,1780790400,27,1.82838
custom closet,0,1781395200,23,1.55751
custom closet,0,1782000000,22,1.48979
custom closet,0,1782604800,18,1.21892
custom closet,0,1783209600,15,1.01577
custom closet,0,1783814400,13,0.88033
custom closet,0,1784419200,14,0.94805
custom closet,0,1785024000,11,0.7449
custom closet,0,1785628800,11,0.7449
custom closet,0,1786233600,14,0.94805
custom closet,0,1786838400,11,0.7449
custom closet,0,1787443200,10,0.67718
custom cabinets,0,1629590400,14,0.94805
custom cabinets,0,1630195200,14,0.94805
custom cabinets,0,1630800000,15,1.01577
custom cabinets,0,1631404800,15,1.01577
custom cabinets,0,1632009600,15,1.01577
custom cabinets,0,1632614400,16,1.08348
custom cabinets,0,1633219200,15,1.01577
custom cabinets,0,1633824000,15,1.01577
custom cabinets,0,1634428800,14,0.94805
custom cabinets,0,1635033600,14,0.94805
custom cabinets,0,1635638400,14,0.94805
custom cabinets,0,1636243200,13,0.88033
custom cabinets,0,1636848000,15,1.01577
custom cabinets,0,1637452800,13,0.88033
custom cabinets,0,1638057600,14,0.94805
custom cabinets,0,1638662400,12,0.81261
custom cabinets,0,1639267200,12,0.81261
custom cabinets,0,1639872000,9,0.60946
custom cabinets,0,1640476800,16,1.08348
custom cabinets,0,1641081600,18,1.21892
custom cabinets,0,1641686400,17,1.1512
custom cabinets,0,1642291200,18,1.21892
custom cabinets,0,1642896000,19,1.28664
custom cabinets,0,1643500800,17,1.1512
custom cabinets,0,1644105600,19,1.28664
custom cabinets,0,1644710400,18,1.21892
custom cabinets,0,1645315200,16,1.08348
custom cabinets,0,1645920000,15,1.01577
custom cabinets,0,1646524800,17,1.1512
custom cabinets,0,1647129600,16,1.08348
custom cabinets,0,1647734400,16,1.08348
custom cabinets,0,1648339200,14,0.94805
custom cabinets,0,1648944000,14,0.94805
custom cabinets,0,1649548800,13,0.88033
custom cabinets,0,1650153600,14,0.94805
custom cabinets,0,1650758400,13,0.88033
custom cabinets,0,1651363200,13,0.88033
custom cabinets,0,1651968000,14,0.94805
custom cabinets,0,1652572800,13,0.88033
custom cabinets,0,1653177600,12,0.81261
custom cabinets,0,1653782400,14,0.94805
custom cabinets,0,1654387200,14,0.94805
custom cabinets,0,1654992000,13,0.88033
custom cabinets,0,1655596800,14,0.94805
custom cabinets,0,1656201600,14,0.94805
custom cabinets,0,1656806400,12,0.81261
custom cabinets,0,1657411200,14,0.94805
custom cabinets,0,1658016000,14,0.94805
custom cabinets,0,1658620800,14,0.94805
custom cabinets,0,1659225600,14,0.94805
custom cabinets,0,1659830400,14,0.94805
custom cabinets,0,1660435200,14,0.94805
custom cabinets,0,1661040000,14,0.94805
custom cabinets,0,1661644800,13,0.88033
custom cabinets,0,1662249600,13,0.88033
custom cabinets,0,1662854400,13,0.88033
custom cabinets,0,1663459200,12,0.81261
custom cabinets,0,1664064000,11,0.7449
custom cabinets,0,1664668800,15,1.01577
custom cabinets,0,1665273600,14,0.94805
custom cabinets,0,1665878400,14,0.94805
custom cabinets,0,1666483200,13,0.88033
custom cabinets,0,1667088000,13,0.88033
custom cabinets,0,1667692800,12,0.81261
custom cabinets,0,1668297600,11,0.7449
custom cabinets,0,1668902400,12,0.81261
custom cabinets,0,1669507200,12,0.81261
custom cabinets,0,1670112000,13,0.88033
custom cabinets,0,1670716800,13,0.88033
custom cabinets,0,1671321600,11,0.7449
custom cabinets,0,1671926400,13,0.88033
custom cabinets,0,1672531200,16,1.08348
custom cabinets,0,1673136000,16,1.08348
custom cabinets,0,1673740800,16,1.08348
custom cabinets,0,1674345600,15,1.01577
custom cabinets,0,1674950400,14,0.94805
custom cabinets,0,1675555200,14,0.94805
custom cabinets,0,1676160000,14,0.94805
custom cabinets,0,1676764800,15,1.01577
custom cabinets,0,1677369600,14,0.94805
custom cabinets,0,1677974400,14,0.94805
custom cabinets,0,1678579200,13,0.88033
custom cabinets,0,1679184000,14,0.94805
custom cabinets,0,1679788800,15,1.01577
custom cabinets,0,1680393600,13,0.88033
custom cabinets,0,1680998400,11,0.7449
custom cabinets,0,1681603200,14,0.94805
custom cabinets,0,1682208000,13,0.88033
custom cabinets,0,1682812800,12,0.81261
custom cabinets,0,1683417600,13,0.88033
custom cabinets,0,1684022400,11,0.7449
custom cabinets,0,1684627200,12,0.81261
custom cabinets,0,1685232000,12,0.81261
custom cabinets,0,1685836800,11,0.7449
custom cabinets,0,1686441600,12,0.81261
custom cabinets,0,1687046400,14,0.94805
custom cabinets,0,1687651200,13,0.88033
custom cabinets,0,1688256000,13,0.88033
custom cabinets,0,1688860800,14,0.94805
custom cabinets,0,1689465600,13,0.88033
custom cabinets,0,1690070400,13,0.88033
custom cabinets,0,1690675200,14,0.94805
custom cabinets,0,1691280000,13,0.88033
custom cabinets,0,1691884800,13,0.88033
custom cabinets,0,1692489600,12,0.81261
custom cabinets,0,1693094400,14,0.94805
custom cabinets,0,1693699200,13,0.88033
custom cabinets,0,1694304000,13,0.88033
custom cabinets,0,1694908800,11,0.7449
custom cabinets,0,1695513600,12,0.81261
custom cabinets,0,1696118400,11,0.7449
custom cabinets,0,1696723200,11,0.7449
custom cabinets,0,1697328000,13,0.88033
custom cabinets,0,1697932800,12,0.81261
custom cabinets,0,1698537600,12,0.81261
custom cabinets,0,1699142400,14,0.94805
custom cabinets,0,1699747200,12,0.81261
custom cabinets,0,1700352000,11,0.7449
custom cabinets,0,1700956800,13,0.88033
custom cabinets,0,1701561600,12,0.81261
custom cabinets,0,1702166400,11,0.7449
custom cabinets,0,1702771200,11,0.7449
custom cabinets,0,1703376000,13,0.88033
custom cabinets,0,1703980800,15,1.01577
custom cabinets,0,1704585600,15,1.01577
custom cabinets,0,1705190400,15,1.01577
custom cabinets,0,1705795200,16,1.08348
custom cabinets,0,1706400000,15,1.01577
custom cabinets,0,1707004800,15,1.01577
custom cabinets,0,1707609600,13,0.88033
custom cabinets,0,1708214400,16,1.08348
custom cabinets,0,1708819200,15,1.01577
custom cabinets,0,1709424000,14,0.94805
custom cabinets,0,1710028800,15,1.01577
custom cabinets,0,1710633600,13,0.88033
custom cabinets,0,1711238400,14,0.94805
custom cabinets,0,1711843200,14,0.94805
custom cabinets,0,1712448000,13,0.88033
custom cabinets,0,1713052800,13,0.88033
custom cabinets,0,1713657600,13,0.88033
custom cabinets,0,1714262400,13,0.88033
custom cabinets,0,1714867200,12,0.81261
custom cabinets,0,1715472000,11,0.7449
custom cabinets,0,1716076800,11,0.7449
custom cabinets,0,1716681600,13,0.88033
custom cabinets,0,1717286400,12,0.81261
custom cabinets,0,1717891200,11,0.7449
custom cabinets,0,1718496000,12,0.81261
custom cabinets,0,1719100800,12,0.81261
custom cabinets,0,1719705600,13,0.88033
custom cabinets,0,1720310400,13,0.88033
custom cabinets,0,1720915200,13,0.88033
custom cabinets,0,1721520000,13,0.88033
custom cabinets,0,1722124800,13,0.88033
custom cabinets,0,1722729600,13,0.88033
custom cabinets,0,1723334400,12,0.81261
custom cabinets,0,1723939200,13,0.88033
custom cabinets,0,1724544000,13,0.88033
custom cabinets,0,1725148800,14,0.94805
custom cabinets,0,1725753600,11,0.7449
custom cabinets,0,1726358400,11,0.7449
custom cabinets,0,1726963200,12,0.81261
custom cabinets,0,1727568000,14,0.94805
custom cabinets,0,1728172800,12,0.81261
custom cabinets,0,1728777600,11,0.7449
custom cabinets,0,1729382400,12,0.81261
custom cabinets,0,1729987200,12,0.81261
custom cabinets,0,1730592000,12,0.81261
custom cabinets,0,1731196800,13,0.88033
custom cabinets,0,1731801600,12,0.81261
custom cabinets,0,1732406400,12,0.81261
custom cabinets,0,1733011200,12,0.81261
custom cabinets,0,1733616000,13,0.88033
custom cabinets,0,1734220800,12,0.81261
custom cabinets,0,1734825600,12,0.81261
custom cabinets,0,1735430400,15,1.01577
custom cabinets,0,1736035200,13,0.88033
custom cabinets,0,1736640000,16,1.08348
